"ID","CONSTELLATION_ID","CONSTELLATION_NAME","REGION_ID","REGION_NAME","SYSTEM_ID","SYSTEM_NAME"
"959","20000347","H7Q-DG","10000027","Etherium Reach","30002364","QHJR-E"
"960","20000347","H7Q-DG","10000027","Etherium Reach","30002365","1PF-BC"
"961","20000347","H7Q-DG","10000027","Etherium Reach","30002366","D-OJEZ"
"962","20000347","H7Q-DG","10000027","Etherium Reach","30002367","C-V6DQ"
"963","20000347","H7Q-DG","10000027","Etherium Reach","30002368","Z-FET0"
"964","20000347","H7Q-DG","10000027","Etherium Reach","30002369","EX-GBT"
"965","20000348","1VN-XC","10000027","Etherium Reach","30002370","PX-IHN"
"966","20000348","1VN-XC","10000027","Etherium Reach","30002371","WPV-JN"
"967","20000348","1VN-XC","10000027","Etherium Reach","30002372","IL-H0A"
"968","20000348","1VN-XC","10000027","Etherium Reach","30002373","CT8K-0"
"969","20000348","1VN-XC","10000027","Etherium Reach","30002374","M9-LAN"
"970","20000348","1VN-XC","10000027","Etherium Reach","30002375","C-4D0W"
"971","20000348","1VN-XC","10000027","Etherium Reach","30002376","L4X-1V"
"972","20000349","PG-RWX","10000027","Etherium Reach","30002377","M-V0PQ"
"973","20000349","PG-RWX","10000027","Etherium Reach","30002378","DYPL-6"
"974","20000349","PG-RWX","10000027","Etherium Reach","30002379","V-OL61"
"975","20000349","PG-RWX","10000027","Etherium Reach","30002380","RK-Q51"
"976","20000349","PG-RWX","10000027","Etherium Reach","30002381","F69O-M"
"977","20000349","PG-RWX","10000027","Etherium Reach","30002382","T-IDGH"
"978","20000441","Osnins","10000037","Everyshore","30003009","Arnatele"
"979","20000441","Osnins","10000037","Everyshore","30003010","Halle"
"980","20000441","Osnins","10000037","Everyshore","30003011","Mormoen"
"981","20000441","Osnins","10000037","Everyshore","30003012","Amattens"
"982","20000441","Osnins","10000037","Everyshore","30003013","Jurlesel"
"983","20000441","Osnins","10000037","Everyshore","30003014","Bereye"
"984","20000441","Osnins","10000037","Everyshore","30003015","Aice"
"985","20000441","Osnins","10000037","Everyshore","30003016","Junsoraert"
"986","20000442","Chasnaye","10000037","Everyshore","30003017","Harerget"
"987","20000442","Chasnaye","10000037","Everyshore","30003018","Azer"
"988","20000442","Chasnaye","10000037","Everyshore","30003019","Cherore"
"989","20000442","Chasnaye","10000037","Everyshore","30003020","Torvi"
"990","20000442","Chasnaye","10000037","Everyshore","30003021","Mosson"
"991","20000442","Chasnaye","10000037","Everyshore","30003022","Mya"
"992","20000442","Chasnaye","10000037","Everyshore","30003023","Gerper"
"993","20000443","Ysiette","10000037","Everyshore","30003024","Marosier"
"994","20000443","Ysiette","10000037","Everyshore","30003025","Lirsautton"
"995","20000443","Ysiette","10000037","Everyshore","30003026","Blameston"
"996","20000443","Ysiette","10000037","Everyshore","30003027","Vaurent"
"997","20000443","Ysiette","10000037","Everyshore","30003028","Aclan"
"998","20000443","Ysiette","10000037","Everyshore","30003029","Jaschercis"
"999","20000443","Ysiette","10000037","Everyshore","30003030","Ardallabier"
"1000","20000444","Odilis","10000037","Everyshore","30003031","Athinard"
"1001","20000444","Odilis","10000037","Everyshore","30003032","Meves"
"1002","20000444","Odilis","10000037","Everyshore","30003033","Ethernity"
"1003","20000444","Odilis","10000037","Everyshore","30003034","Mattere"
"1004","20000444","Odilis","10000037","Everyshore","30003035","Gicodel"
"1005","20000444","Odilis","10000037","Everyshore","30003036","Frarolle"
"1006","20000444","Odilis","10000037","Everyshore","30003037","Quier"
"1007","20000445","Giatole","10000037","Everyshore","30003038","Atlanins"
"1008","20000445","Giatole","10000037","Everyshore","30003039","Leremblompes"
"1009","20000445","Giatole","10000037","Everyshore","30003040","Bille"
"1010","20000445","Giatole","10000037","Everyshore","30003041","Colcer"
"1011","20000445","Giatole","10000037","Everyshore","30003042","Alachene"
"1012","20000445","Giatole","10000037","Everyshore","30003043","Uphene"
"1013","20000445","Giatole","10000037","Everyshore","30003044","Elarel"
"1014","20000446","Elalan","10000037","Everyshore","30003045","Enedore"
"1015","20000446","Elalan","10000037","Everyshore","30003046","Angymonne"
"1016","20000446","Elalan","10000037","Everyshore","30003047","Averon"
"1017","20000446","Elalan","10000037","Everyshore","30003048","Carirgnottin"
"1018","20000446","Elalan","10000037","Everyshore","30003049","Laic"
"1019","20000446","Elalan","10000037","Everyshore","30003050","Odixie"
"1020","20000446","Elalan","10000037","Everyshore","30003051","Antollare"
"1021","20000446","Elalan","10000037","Everyshore","30003052","Tolle"
"1022","20000446","Elalan","10000037","Everyshore","30003053","Avele"
"1023","20000446","Elalan","10000037","Everyshore","30003054","Scuelazyns"
"1024","20000446","Elalan","10000037","Everyshore","30003055","Aydoteaux"
"1025","20000446","Elalan","10000037","Everyshore","30003056","Muer"
"1026","20000447","Marele","10000037","Everyshore","30003057","Groothese"
"1027","20000447","Marele","10000037","Everyshore","30003058","Olide"
"1028","20000447","Marele","10000037","Everyshore","30003059","Adeel"
"1029","20000447","Marele","10000037","Everyshore","30003060","Mannar"
"1030","20000447","Marele","10000037","Everyshore","30003061","Mormelot"
"1031","20000447","Marele","10000037","Everyshore","30003062","Angatalie"
"1032","20000644","1ANT-J","10000056","Feythabolis","30004404","UD-VZW"
"1033","20000644","1ANT-J","10000056","Feythabolis","30004405","3-YX2D"
"1034","20000644","1ANT-J","10000056","Feythabolis","30004406","V-TN6Q"
"1035","20000644","1ANT-J","10000056","Feythabolis","30004407","CFLF-P"
"1036","20000644","1ANT-J","10000056","Feythabolis","30004408","QBH5-F"
"1037","20000644","1ANT-J","10000056","Feythabolis","30004409","9-ZFCG"
"1038","20000645","AV-SCL","10000056","Feythabolis","30004410","J-TPTA"
"1039","20000645","AV-SCL","10000056","Feythabolis","30004411","PMV-G6"
"1040","20000645","AV-SCL","10000056","Feythabolis","30004412","5-IZGE"
"1041","20000645","AV-SCL","10000056","Feythabolis","30004413","OXC-UL"
"1042","20000645","AV-SCL","10000056","Feythabolis","30004414","F-8Y13"
"1043","20000645","AV-SCL","10000056","Feythabolis","30004415","4AZ-J8"
"1044","20000645","AV-SCL","10000056","Feythabolis","30004416","X6-J6R"
"1045","20000645","AV-SCL","10000056","Feythabolis","30004417","BGN1-O"
"1046","20000646","I-3ODK","10000056","Feythabolis","30004418","DUU1-K"
"1047","20000646","I-3ODK","10000056","Feythabolis","30004419","3L-Y9M"
"1048","20000646","I-3ODK","10000056","Feythabolis","30004420","BLC-X0"
"1049","20000646","I-3ODK","10000056","Feythabolis","30004421","K-X5AX"
"1050","20000646","I-3ODK","10000056","Feythabolis","30004422","BJD4-E"
"1051","20000646","I-3ODK","10000056","Feythabolis","30004423","TSG-NO"
"1052","20000646","I-3ODK","10000056","Feythabolis","30004424","O9V-R7"
"1053","20000647","C45-9Y","10000056","Feythabolis","30004425","Z-PNIA"
"1054","20000647","C45-9Y","10000056","Feythabolis","30004426","OCU4-R"
"1055","20000647","C45-9Y","10000056","Feythabolis","30004427","BG-W90"
"1056","20000647","C45-9Y","10000056","Feythabolis","30004428","Y-YGMW"
"1057","20000647","C45-9Y","10000056","Feythabolis","30004429","75C-WN"
"1058","20000647","C45-9Y","10000056","Feythabolis","30004430","I5Q2-S"
"1059","20000647","C45-9Y","10000056","Feythabolis","30004431","PO-3QW"
"1060","20000647","C45-9Y","10000056","Feythabolis","30004432","5XR-KZ"
"1061","20000647","C45-9Y","10000056","Feythabolis","30004433","VF-FN6"
"1062","20000647","C45-9Y","10000056","Feythabolis","30004434","C-0ND2"
"1063","20000647","C45-9Y","10000056","Feythabolis","30004435","JI-LGM"
"1064","20000648","L-H07K","10000056","Feythabolis","30004436","U-BXU9"
"1065","20000648","L-H07K","10000056","Feythabolis","30004437","ZXOG-O"
"1066","20000648","L-H07K","10000056","Feythabolis","30004438","NW2S-A"
"1067","20000648","L-H07K","10000056","Feythabolis","30004439","U-JJEW"
"1068","20000648","L-H07K","10000056","Feythabolis","30004440","NX5W-U"
"1069","20000648","L-H07K","10000056","Feythabolis","30004441","U1-C18"
"1070","20000648","L-H07K","10000056","Feythabolis","30004442","6O-XIO"
"1071","20000649","JQA8-6","10000056","Feythabolis","30004443","H65-HE"
"1072","20000649","JQA8-6","10000056","Feythabolis","30004444","BJ-ZFD"
"1073","20000649","JQA8-6","10000056","Feythabolis","30004445","5ELE-A"
"1074","20000649","JQA8-6","10000056","Feythabolis","30004446","H-P4LB"
"1075","20000649","JQA8-6","10000056","Feythabolis","30004447","2UK4-N"
"1076","20000649","JQA8-6","10000056","Feythabolis","30004448","QK-CDG"
"1077","20000649","JQA8-6","10000056","Feythabolis","30004449","M-CMLV"
"1078","20000650","3-U491","10000056","Feythabolis","30004450","AZN-D2"
"1079","20000650","3-U491","10000056","Feythabolis","30004451","E-PR0S"
"1080","20000650","3-U491","10000056","Feythabolis","30004452","TR07-S"
"1081","20000650","3-U491","10000056","Feythabolis","30004453","VNGJ-U"
"1082","20000650","3-U491","10000056","Feythabolis","30004454","2-F3OE"
"1083","20000650","3-U491","10000056","Feythabolis","30004455","5-LCI7"
"1084","20000650","3-U491","10000056","Feythabolis","30004456","Y2-I3W"
"1085","20000650","3-U491","10000056","Feythabolis","30004457","VVO-R6"
"1086","20000650","3-U491","10000056","Feythabolis","30004458","CL-J9W"
"1087","20000651","OFQ-HG","10000056","Feythabolis","30004459","YHP2-D"
"1088","20000651","OFQ-HG","10000056","Feythabolis","30004460","J94-MU"
"1089","20000651","OFQ-HG","10000056","Feythabolis","30004461","M2GJ-X"
"1090","20000651","OFQ-HG","10000056","Feythabolis","30004462","JO-32L"
"1091","20000651","OFQ-HG","10000056","Feythabolis","30004463","UB5Z-3"
"1092","20000651","OFQ-HG","10000056","Feythabolis","30004464","MSKR-1"
"1093","20000652","YZKE-Q","10000056","Feythabolis","30004465","GPUS-A"
"1094","20000652","YZKE-Q","10000056","Feythabolis","30004466","3-BADZ"
"1095","20000652","YZKE-Q","10000056","Feythabolis","30004467","23M-PX"
"1096","20000652","YZKE-Q","10000056","Feythabolis","30004468","UTDH-N"
"1097","20000652","YZKE-Q","10000056","Feythabolis","30004469","ZS-2LT"
"1098","20000652","YZKE-Q","10000056","Feythabolis","30004470","DB1R-4"
"1099","20000653","RHG-4O","10000056","Feythabolis","30004471","P8-BKO"
"1100","20000653","RHG-4O","10000056","Feythabolis","30004472","RIT-A7"
"1101","20000653","RHG-4O","10000056","Feythabolis","30004473","R4K-8L"
"1102","20000653","RHG-4O","10000056","Feythabolis","30004474","GHZ-SJ"
"1103","20000653","RHG-4O","10000056","Feythabolis","30004475","K-J50B"
"1104","20000653","RHG-4O","10000056","Feythabolis","30004476","NLO-3Z"
"1105","20000653","RHG-4O","10000056","Feythabolis","30004477","5P-AIP"
"1106","20000654","42-WDG","10000056","Feythabolis","30004478","M-PGT0"
"1107","20000654","42-WDG","10000056","Feythabolis","30004479","NPD9-A"
"1108","20000654","42-WDG","10000056","Feythabolis","30004480","D6SK-L"
"1109","20000654","42-WDG","10000056","Feythabolis","30004481","HYPL-V"
"1110","20000654","42-WDG","10000056","Feythabolis","30004482","I9-ZQZ"
"1111","20000654","42-WDG","10000056","Feythabolis","30004483","0OYZ-G"
"1112","20000654","42-WDG","10000056","Feythabolis","30004484","SWBV-2"
"1113","20000654","42-WDG","10000056","Feythabolis","30004485","R97-CI"
"1114","20000654","42-WDG","10000056","Feythabolis","30004486","6-ELQP"
"1115","20000655","3-PC31","10000056","Feythabolis","30004487","OBK-K8"
"1116","20000655","3-PC31","10000056","Feythabolis","30004488","KJ-V0P"
"1117","20000655","3-PC31","10000056","Feythabolis","30004489","ZID-LE"
"1118","20000655","3-PC31","10000056","Feythabolis","30004490","K-9UG4"
"1119","20000655","3-PC31","10000056","Feythabolis","30004491","D4-2XN"
"1120","20000655","3-PC31","10000056","Feythabolis","30004492","2-RSC7"
"1121","20000665","Pegasus","10000058","Fountain","30004552","XF-TQL"
"1122","20000665","Pegasus","10000058","Fountain","30004553","4-EP12"
"1123","20000665","Pegasus","10000058","Fountain","30004554","YZS5-4"
"1124","20000665","Pegasus","10000058","Fountain","30004555","3WE-KY"
"1125","20000665","Pegasus","10000058","Fountain","30004556","IR-WT1"
"1126","20000665","Pegasus","10000058","Fountain","30004557","9-VO0Q"
"1127","20000665","Pegasus","10000058","Fountain","30004558","A8-XBW"
"1128","20000666","Wyvern","10000058","Fountain","30004559","PNQY-Y"
"1129","20000666","Wyvern","10000058","Fountain","30004560","RP2-OQ"
"1130","20000666","Wyvern","10000058","Fountain","30004561","YVBE-E"
"1131","20000666","Wyvern","10000058","Fountain","30004562","BYXF-Q"
"1132","20000666","Wyvern","10000058","Fountain","30004563","AC2E-3"
"1133","20000666","Wyvern","10000058","Fountain","30004564","C-C99Z"
"1134","20000666","Wyvern","10000058","Fountain","30004565","CL-BWB"
"1135","20000666","Wyvern","10000058","Fountain","30004566","R3W-XU"
"1136","20000667","Manticore","10000058","Fountain","30004567","E-BWUU"
"1137","20000667","Manticore","10000058","Fountain","30004568","Y-1W01"
"1138","20000667","Manticore","10000058","Fountain","30004569","9R4-EJ"
"1139","20000667","Manticore","10000058","Fountain","30004570","SPLE-Y"
"1140","20000667","Manticore","10000058","Fountain","30004571","Q-XEB3"
"1141","20000667","Manticore","10000058","Fountain","30004572","K8L-X7"
"1142","20000668","Sphinx","10000058","Fountain","30004573","5-D82P"
"1143","20000668","Sphinx","10000058","Fountain","30004574","8ESL-G"
"1144","20000668","Sphinx","10000058","Fountain","30004575","JGOW-Y"
"1145","20000668","Sphinx","10000058","Fountain","30004576","APM-6K"
"1146","20000668","Sphinx","10000058","Fountain","30004577","RE-C26"
"1147","20000668","Sphinx","10000058","Fountain","30004578","AL8-V4"
"1148","20000668","Sphinx","10000058","Fountain","30004579","KCT-0A"
"1149","20000668","Sphinx","10000058","Fountain","30004580","N2-OQG"
"1150","20000668","Sphinx","10000058","Fountain","30004581","OW-TPO"
"1151","20000668","Sphinx","10000058","Fountain","30004582","9O-ORX"
"1152","20000668","Sphinx","10000058","Fountain","30004583","IGE-RI"
"1153","20000669","Centaur","10000058","Fountain","30004584","Z9PP-H"
"1154","20000669","Centaur","10000058","Fountain","30004585","7-8S5X"
"1155","20000669","Centaur","10000058","Fountain","30004586","EI-O0O"
"1156","20000669","Centaur","10000058","Fountain","30004587","7X-02R"
"1157","20000669","Centaur","10000058","Fountain","30004588","D2AH-Z"
"1158","20000669","Centaur","10000058","Fountain","30004589","J5A-IX"
"1159","20000670","Unicorn","10000058","Fountain","30004590","B17O-R"
"1160","20000670","Unicorn","10000058","Fountain","30004591","6F-H3W"
"1161","20000670","Unicorn","10000058","Fountain","30004592","H-NPXW"
"1162","20000670","Unicorn","10000058","Fountain","30004593","L-1SW8"
"1163","20000670","Unicorn","10000058","Fountain","30004594","U-SOH2"
"1164","20000670","Unicorn","10000058","Fountain","30004595","DBRN-Z"
"1165","20000671","Satyr","10000058","Fountain","30004596","00GD-D"
"1166","20000671","Satyr","10000058","Fountain","30004597","C1XD-X"
"1167","20000671","Satyr","10000058","Fountain","30004598","G95F-H"
"1168","20000671","Satyr","10000058","Fountain","30004599","B32-14"
"1169","20000671","Satyr","10000058","Fountain","30004600","C-N4OD"
"1170","20000671","Satyr","10000058","Fountain","30004601","CHA2-Q"
"1171","20000672","Kraken","10000058","Fountain","30004602","UAYL-F"
"1172","20000672","Kraken","10000058","Fountain","30004603","ESC-RI"
"1173","20000672","Kraken","10000058","Fountain","30004604","671-ST"
"1174","20000672","Kraken","10000058","Fountain","30004605","A-HZYL"
"1175","20000672","Kraken","10000058","Fountain","30004606","H-S80W"
"1176","20000672","Kraken","10000058","Fountain","30004607","Z30S-A"
"1177","20000673","Chimera","10000058","Fountain","30004608","6VDT-H"
"1178","20000673","Chimera","10000058","Fountain","30004609","NDH-NV"
"1179","20000673","Chimera","10000058","Fountain","30004610","QV28-G"
"1180","20000673","Chimera","10000058","Fountain","30004611","15U-JY"
"1181","20000673","Chimera","10000058","Fountain","30004612","NY6-FH"
"1182","20000673","Chimera","10000058","Fountain","30004613","XJP-Y7"
"1183","20000673","Chimera","10000058","Fountain","30004614","AV-VB6"
"1184","20000673","Chimera","10000058","Fountain","30004615","HMF-9D"
"1185","20000673","Chimera","10000058","Fountain","30004616","7BX-6F"
"1186","20000674","Phoenix","10000058","Fountain","30004617","YZ-LQL"
"1187","20000674","Phoenix","10000058","Fountain","30004618","MN5N-X"
"1188","20000674","Phoenix","10000058","Fountain","30004619","A-1CON"
"1189","20000674","Phoenix","10000058","Fountain","30004620","75FA-Z"
"1190","20000674","Phoenix","10000058","Fountain","30004621","WY-9LL"
"1191","20000674","Phoenix","10000058","Fountain","30004622","D-Q04X"
"1192","20000674","Phoenix","10000058","Fountain","30004623","Serpentis Prime"
"1193","20000675","Taurus","10000058","Fountain","30004624","P5-EFH"
"1194","20000675","Taurus","10000058","Fountain","30004625","L-A5XP"
"1195","20000675","Taurus","10000058","Fountain","30004626","D4KU-5"
"1196","20000675","Taurus","10000058","Fountain","30004627","YRNJ-8"
"1197","20000675","Taurus","10000058","Fountain","30004628","3ZTV-V"
"1198","20000675","Taurus","10000058","Fountain","30004629","9D6O-M"
"1199","20000676","Griffin","10000058","Fountain","30004630","LIWW-P"
"1200","20000676","Griffin","10000058","Fountain","30004631","G-UTHL"
"1201","20000676","Griffin","10000058","Fountain","30004632","38IA-E"
"1202","20000676","Griffin","10000058","Fountain","30004633","M-KXEH"
"1203","20000676","Griffin","10000058","Fountain","30004634","TU-Y2A"
"1204","20000676","Griffin","10000058","Fountain","30004635","7BIX-A"
"1205","20000677","Hydra","10000058","Fountain","30004636","I-CUVX"
"1206","20000677","Hydra","10000058","Fountain","30004637","J-RQMF"
"1207","20000677","Hydra","10000058","Fountain","30004638","TEG-SD"
"1208","20000677","Hydra","10000058","Fountain","30004639","14YI-D"
"1209","20000677","Hydra","10000058","Fountain","30004640","87XQ-0"
"1210","20000677","Hydra","10000058","Fountain","30004641","LJ-TZW"
"1211","20000677","Hydra","10000058","Fountain","30004642","KVN-36"
"1212","20000678","Minotaur","10000058","Fountain","30004643","57-KJB"
"1213","20000678","Minotaur","10000058","Fountain","30004644","V6-NY1"
"1214","20000678","Minotaur","10000058","Fountain","30004645","OL3-78"
"1215","20000678","Minotaur","10000058","Fountain","30004646","9DQW-W"
"1216","20000678","Minotaur","10000058","Fountain","30004647","PXF-RF"
"1217","20000678","Minotaur","10000058","Fountain","30004648","R-BGSU"
"1218","20000679","Skaven","10000058","Fountain","30004649","O-PNSN"
"1219","20000679","Skaven","10000058","Fountain","30004650","1-5GBW"
"1220","20000679","Skaven","10000058","Fountain","30004651","C-FER9"
"1221","20000679","Skaven","10000058","Fountain","30004652","F2-2C3"
"1222","20000679","Skaven","10000058","Fountain","30004653","F-88PJ"
"1223","20000679","Skaven","10000058","Fountain","30004654","ATQ-QS"
"1224","20000680","Mermaid","10000058","Fountain","30004655","XUW-3X"
"1225","20000680","Mermaid","10000058","Fountain","30004656","006-L3"
"1226","20000680","Mermaid","10000058","Fountain","30004657","PB-0C1"
"1227","20000680","Mermaid","10000058","Fountain","30004658","ZUE-NS"
"1228","20000680","Mermaid","10000058","Fountain","30004659","L7-APB"
"1229","20000680","Mermaid","10000058","Fountain","30004660","ZTS-4D"
"1230","20000681","Basilisk","10000058","Fountain","30004661","4HS-CR"
"1231","20000681","Basilisk","10000058","Fountain","30004662","WMH-SO"
"1232","20000681","Basilisk","10000058","Fountain","30004663","LBGI-2"
"1233","20000681","Basilisk","10000058","Fountain","30004664","G1CA-Y"
"1234","20000681","Basilisk","10000058","Fountain","30004665","Y-2ANO"
"1235","20000681","Basilisk","10000058","Fountain","30004666","Z-YN5Y"
"1236","20000760","Nazdirer","10000067","Genesis","30005192","Shera"
"1237","20000760","Nazdirer","10000067","Genesis","30005193","Lor"
"1238","20000760","Nazdirer","10000067","Genesis","30005194","Cleyd"
"1239","20000760","Nazdirer","10000067","Genesis","30005195","Vecamia"
"1240","20000760","Nazdirer","10000067","Genesis","30005196","Ahbazon"
"1241","20000760","Nazdirer","10000067","Genesis","30005197","Atreen"
"1242","20000761","Sanctum","10000067","Genesis","30005198","Pakhshi"
"1243","20000761","Sanctum","10000067","Genesis","30005199","Tar"
"1244","20000761","Sanctum","10000067","Genesis","30005200","Tekaima"
"1245","20000761","Sanctum","10000067","Genesis","30005201","Manarq"
"1246","20000761","Sanctum","10000067","Genesis","30005202","Emsar"
"1247","20000761","Sanctum","10000067","Genesis","30005203","Ourapheh"
"1248","20000761","Sanctum","10000067","Genesis","30005204","Yulai"
"1249","20000761","Sanctum","10000067","Genesis","30005205","Tarta"
"1250","20000761","Sanctum","10000067","Genesis","30005206","Kemerk"
"1251","20000762","Ashela","10000067","Genesis","30005207","Nardiarang"
"1252","20000762","Ashela","10000067","Genesis","30005208","Ziasad"
"1253","20000762","Ashela","10000067","Genesis","30005209","Sibe"
"1254","20000762","Ashela","10000067","Genesis","30005210","Makhwasan"
"1255","20000762","Ashela","10000067","Genesis","30005211","Zarer"
"1256","20000762","Ashela","10000067","Genesis","30005212","Toon"
"1257","20000762","Ashela","10000067","Genesis","30005213","Hesarid"
"1258","20000763","Ekrin","10000067","Genesis","30005214","Ashokon"
"1259","20000763","Ekrin","10000067","Genesis","30005215","Avyuh"
"1260","20000763","Ekrin","10000067","Genesis","30005216","Apanake"
"1261","20000763","Ekrin","10000067","Genesis","30005217","Sheroo"
"1262","20000763","Ekrin","10000067","Genesis","30005218","Sosh"
"1263","20000763","Ekrin","10000067","Genesis","30005219","Sigga"
"1264","20000763","Ekrin","10000067","Genesis","30005220","Keseya"
"1265","20000764","Mih","10000067","Genesis","30005221","Zoohen"
"1266","20000764","Mih","10000067","Genesis","30005222","Serren"
"1267","20000764","Mih","10000067","Genesis","30005223","Hadji"
"1268","20000764","Mih","10000067","Genesis","30005224","Assez"
"1269","20000764","Mih","10000067","Genesis","30005225","Alal"
"1270","20000764","Mih","10000067","Genesis","30005226","Dom-Aphis"
"1271","20000764","Mih","10000067","Genesis","30005227","Iderion"
"1272","20000764","Mih","10000067","Genesis","30005228","Chamja"
"1273","20000765","Ubar","10000067","Genesis","30005229","Diaderi"
"1274","20000765","Ubar","10000067","Genesis","30005230","Manatirid"
"1275","20000765","Ubar","10000067","Genesis","30005231","Pashanai"
"1276","20000765","Ubar","10000067","Genesis","30005232","Pamah"
"1277","20000765","Ubar","10000067","Genesis","30005233","Leran"
"1278","20000765","Ubar","10000067","Genesis","30005234","Beke"
"1279","20000765","Ubar","10000067","Genesis","30005235","Malma"
"1280","20000766","Meli","10000067","Genesis","30005236","Noranim"
"1281","20000766","Meli","10000067","Genesis","30005237","Chej"
"1282","20000766","Meli","10000067","Genesis","30005238","Menai"
"1283","20000766","Meli","10000067","Genesis","30005239","Aring"
"1284","20000766","Meli","10000067","Genesis","30005240","Gayar"
"1285","20000766","Meli","10000067","Genesis","30005241","Petidu"
"1286","20000766","Meli","10000067","Genesis","30005242","Naka"
"1287","20000767","Reya","10000067","Genesis","30005243","Madomi"
"1288","20000767","Reya","10000067","Genesis","30005244","Gergish"
"1289","20000767","Reya","10000067","Genesis","30005245","Tahli"
"1290","20000767","Reya","10000067","Genesis","30005246","Imya"
"1291","20000767","Reya","10000067","Genesis","30005247","Kobam"
"1292","20000767","Reya","10000067","Genesis","30005248","Hirizan"
"1293","20000768","Charak","10000067","Genesis","30005249","Anyed"
"1294","20000768","Charak","10000067","Genesis","30005250","Habu"
"1295","20000768","Charak","10000067","Genesis","30005251","Asanot"
"1296","20000768","Charak","10000067","Genesis","30005252","Anzalaisio"
"1297","20000768","Charak","10000067","Genesis","30005253","Chiga"
"1298","20000768","Charak","10000067","Genesis","30005254","Abhan"
"1299","20000769","Makh","10000067","Genesis","30005255","Saphthar"
"1300","20000769","Makh","10000067","Genesis","30005256","Itrin"
"1301","20000769","Makh","10000067","Genesis","30005257","Bantish"
"1302","20000769","Makh","10000067","Genesis","30005258","Korridi"
"1303","20000769","Makh","10000067","Genesis","30005259","Lela"
"1304","20000769","Makh","10000067","Genesis","30005260","Keri"
"1305","20000770","Monalaz","10000067","Genesis","30005261","Antem"
"1306","20000770","Monalaz","10000067","Genesis","30005262","Djimame"
"1307","20000770","Monalaz","10000067","Genesis","30005263","Mozzidit"
"1308","20000770","Monalaz","10000067","Genesis","30005264","Angur"
"1309","20000770","Monalaz","10000067","Genesis","30005265","Hangond"
"1310","20000770","Monalaz","10000067","Genesis","30005266","Access"
"1311","20000771","Aven","10000067","Genesis","30005267","Bherdasopt"
"1312","20000771","Aven","10000067","Genesis","30005268","Gonditsa"
"1313","20000771","Aven","10000067","Genesis","30005269","Simela"
"1314","20000771","Aven","10000067","Genesis","30005270","Shalne"
"1315","20000771","Aven","10000067","Genesis","30005271","Shapisin"
"1316","20000771","Aven","10000067","Genesis","30005272","Olin"
"1317","20000771","Aven","10000067","Genesis","30005273","Galnafsad"
"1318","20000771","Aven","10000067","Genesis","30005274","Otakod"
"1319","20000772","Kihkounad","10000067","Genesis","30005275","Azedi"
"1320","20000772","Kihkounad","10000067","Genesis","30005276","Sharza"
"1321","20000772","Kihkounad","10000067","Genesis","30005277","Pirna"
"1322","20000772","Kihkounad","10000067","Genesis","30005278","Seshi"
"1323","20000772","Kihkounad","10000067","Genesis","30005279","Anara"
"1324","20000772","Kihkounad","10000067","Genesis","30005280","Partod"
"1325","20000773","EVE","10000067","Genesis","30005281","Exit"
"1326","20000773","EVE","10000067","Genesis","30005282","Gateway"
"1327","20000773","EVE","10000067","Genesis","30005283","Central Point"
"1328","20000773","EVE","10000067","Genesis","30005284","Promised Land"
"1329","20000773","EVE","10000067","Genesis","30005285","Dead End"
"1330","20000773","EVE","10000067","Genesis","30005286","New Eden"
"1331","20000773","EVE","10000067","Genesis","30005287","Canard"
"1332","20000774","Fabas","10000067","Genesis","30005288","Girani-Fa"
"1333","20000774","Fabas","10000067","Genesis","30005289","Nasreri"
"1334","20000774","Fabas","10000067","Genesis","30005290","Heorah"
"1335","20000774","Fabas","10000067","Genesis","30005291","Ebasez"
"1336","20000774","Fabas","10000067","Genesis","30005292","Agal"
"1337","20000774","Fabas","10000067","Genesis","30005293","Doza"
"1338","20000774","Fabas","10000067","Genesis","30005294","Bania"
"1339","20000132","730-KH","10000011","Great Wildlands","30000900","NIH-02"
"1340","20000132","730-KH","10000011","Great Wildlands","30000901","JPL-RA"
"1341","20000132","730-KH","10000011","Great Wildlands","30000902","NK-7XO"
"1342","20000132","730-KH","10000011","Great Wildlands","30000903","E02-IK"
"1343","20000132","730-KH","10000011","Great Wildlands","30000904","N-DQ0D"
"1344","20000132","730-KH","10000011","Great Wildlands","30000905","M-MD3B"
"1345","20000133","U-3HAO","10000011","Great Wildlands","30000906","FVXK-D"
"1346","20000133","U-3HAO","10000011","Great Wildlands","30000907","6EG7-R"
"1347","20000133","U-3HAO","10000011","Great Wildlands","30000908","56D-TC"
"1348","20000133","U-3HAO","10000011","Great Wildlands","30000909","2X7Z-L"
"1349","20000133","U-3HAO","10000011","Great Wildlands","30000910","8DL-CP"
"1350","20000133","U-3HAO","10000011","Great Wildlands","30000911","UMDQ-6"
"1351","20000134","K-DLD2","10000011","Great Wildlands","30000912","504Z-V"
"1352","20000134","K-DLD2","10000011","Great Wildlands","30000913","F8K-WQ"
"1353","20000134","K-DLD2","10000011","Great Wildlands","30000914","AB-FZE"
"1354","20000134","K-DLD2","10000011","Great Wildlands","30000915","N-6Z8B"
"1355","20000134","K-DLD2","10000011","Great Wildlands","30000916","YUY-LM"
"1356","20000134","K-DLD2","10000011","Great Wildlands","30000917","NE-3GR"
"1357","20000135","V-LQBF","10000011","Great Wildlands","30000918","Y4-GQV"
